date,state,fips,cases_state,deaths_state,cases_national,deaths_national
2020-07-21,Rhode Island,44,17986,996,3910148,142030
2020-07-21,South Carolina,45,73337,1221,3910148,142030
2020-07-21,South Dakota,46,8019,118,3910148,142030
2020-07-21,Tennessee,47,80026,863,3910148,142030
2020-07-21,Texas,48,355594,4319,3910148,142030
2020-07-21,Utah,49,35089,255,3910148,142030
2020-07-21,Vermont,50,1366,56,3910148,142030
2020-07-21,Virgin Islands,78,308,6,3910148,142030
2020-07-21,Virginia,51,79228,2047,3910148,142030
2020-07-21,Washington,53,50746,1531,3910148,142030
2020-07-21,West Virginia,54,5199,101,3910148,142030
2020-07-21,Wisconsin,55,47893,868,3910148,142030
2020-07-21,Wyoming,56,2238,25,3910148,142030
2020-07-22,Alabama,1,71813,1364,3979885,143166
2020-07-22,Alaska,2,2617,17,3979885,143166
2020-07-22,Arizona,4,150659,2976,3979885,143166
2020-07-22,Arkansas,5,35246,380,3979885,143166
2020-07-22,California,6,422528,8038,3979885,143166
2020-07-22,Colorado,8,41747,1772,3979885,143166
2020-07-22,Connecticut,9,48223,4406,3979885,143166
2020-07-22,Delaware,10,13792,527,3979885,143166
2020-07-22,District of Columbia,11,11529,580,3979885,143166
2020-07-22,Florida,12,379611,5344,3979885,143166
2020-07-22,Georgia,13,139120,3264,3979885,143166
2020-07-22,Guam,66,1299,6,3979885,143166
2020-07-22,Hawaii,15,1413,24,3979885,143166
2020-07-22,Idaho,16,16395,136,3979885,143166
2020-07-22,Illinois,17,167142,7544,3979885,143166
2020-07-22,Indiana,18,60126,2863,3979885,143166
2020-07-22,Iowa,19,40208,814,3979885,143166
2020-07-22,Kansas,20,24376,324,3979885,143166
2020-07-22,Kentucky,21,25169,700,3979885,143166
2020-07-22,Louisiana,22,99466,3670,3979885,143166
2020-07-22,Maine,23,3723,118,3979885,143166
2020-07-22,Maryland,24,80738,3405,3979885,143166
2020-07-22,Massachusetts,25,114320,8468,3979885,143166
2020-07-22,Michigan,26,83891,6391,3979885,143166
2020-07-22,Minnesota,27,48001,1592,3979885,143166
2020-07-22,Mississippi,28,47071,1423,3979885,143166
2020-07-22,Missouri,29,38454,1196,3979885,143166
2020-07-22,Montana,30,2840,42,3979885,143166
2020-07-22,Nebraska,31,23486,314,3979885,143166
2020-07-22,Nevada,32,38759,705,3979885,143166
2020-07-22,New Hampshire,33,6295,402,3979885,143166
2020-07-22,New Jersey,34,179565,15707,3979885,143166
2020-07-22,New Mexico,35,17828,591,3979885,143166
2020-07-22,New York,36,413595,32228,3979885,143166
2020-07-22,North Carolina,37,105138,1729,3979885,143166
2020-07-22,North Dakota,38,5371,100,3979885,143166
2020-07-22,Northern Mariana Islands,69,38,2,3979885,143166
2020-07-22,Ohio,39,78742,3235,3979885,143166
2020-07-22,Oklahoma,40,27301,474,3979885,143166
2020-07-22,Oregon,41,15436,274,3979885,143166
2020-07-22,Pennsylvania,42,108267,7125,3979885,143166
2020-07-22,Puerto Rico,72,13038,185,3979885,143166
2020-07-22,Rhode Island,44,18062,997,3979885,143166
2020-07-22,South Carolina,45,75042,1285,3979885,143166
2020-07-22,South Dakota,46,8077,119,3979885,143166
2020-07-22,Tennessee,47,82172,878,3979885,143166
2020-07-22,Texas,48,366561,4522,3979885,143166
2020-07-22,Utah,49,35677,262,3979885,143166
2020-07-22,Vermont,50,1366,56,3979885,143166
2020-07-22,Virgin Islands,78,336,7,3979885,143166
2020-07-22,Virginia,51,80248,2050,3979885,143166
2020-07-22,Washington,53,51442,1534,3979885,143166
2020-07-22,West Virginia,54,5461,102,3979885,143166
2020-07-22,Wisconsin,55,48777,874,3979885,143166
2020-07-22,Wyoming,56,2288,25,3979885,143166
2020-07-23,Alabama,1,74212,1397,4049889,144282
2020-07-23,Alaska,2,2682,17,4049889,144282
2020-07-23,Arizona,4,153029,3067,4049889,144282
2020-07-23,Arkansas,5,36259,386,4049889,144282
2020-07-23,California,6,433175,8190,4049889,144282
2020-07-23,Colorado,8,42409,1788,4049889,144282
2020-07-23,Connecticut,9,48232,4410,4049889,144282
2020-07-23,Delaware,10,13924,529,4049889,144282
2020-07-23,District of Columbia,11,11571,581,4049889,144282
2020-07-23,Florida,12,389860,5517,4049889,144282
2020-07-23,Georgia,13,143857,3288,4049889,144282
2020-07-23,Guam,66,1301,6,4049889,144282
2020-07-23,Hawaii,15,1468,25,4049889,144282
2020-07-23,Idaho,16,16862,142,4049889,144282
2020-07-23,Illinois,17,168766,7563,4049889,144282
2020-07-23,Indiana,18,61079,2880,4049889,144282
2020-07-23,Iowa,19,40796,820,4049889,144282
2020-07-23,Kansas,20,24518,326,4049889,144282
2020-07-23,Kentucky,21,25828,706,4049889,144282
2020-07-23,Louisiana,22,101762,3686,4049889,144282
2020-07-23,Maine,23,3737,118,4049889,144282
2020-07-23,Maryland,24,81396,3409,4049889,144282
2020-07-23,Massachusetts,25,114647,8484,4049889,144282
2020-07-23,Michigan,26,84585,6397,4049889,144282
2020-07-23,Minnesota,27,48761,1601,4049889,144282
2020-07-23,Mississippi,28,48053,1436,4049889,144282
2020-07-23,Missouri,29,39923,1212,4049889,144282
2020-07-23,Montana,30,2924,43,4049889,144282
2020-07-23,Nebraska,31,23818,318,4049889,144282
2020-07-23,Nevada,32,40088,709,4049889,144282
2020-07-23,New Hampshire,33,6318,405,4049889,144282
2020-07-23,New Jersey,34,179807,15730,4049889,144282
2020-07-23,New Mexico,35,18163,596,4049889,144282
2020-07-23,New York,36,414405,32270,4049889,144282
2020-07-23,North Carolina,37,107050,1754,4049889,144282
2020-07-23,North Dakota,38,5497,101,4049889,144282
2020-07-23,Northern Mariana Islands,69,38,2,4049889,144282
2020-07-23,Ohio,39,80186,3256,4049889,144282
2020-07-23,Oklahoma,40,27969,477,4049889,144282
2020-07-23,Oregon,41,15765,277,4049889,144282
2020-07-23,Pennsylvania,42,109153,7142,4049889,144282
2020-07-23,Puerto Rico,72,13473,188,4049889,144282
2020-07-23,Rhode Island,44,18148,1001,4049889,144282
2020-07-23,South Carolina,45,76606,1334,4049889,144282
2020-07-23,South Dakota,46,8143,121,4049889,144282
2020-07-23,Tennessee,47,84652,913,4049889,144282
2020-07-23,Texas,48,376104,4714,4049889,144282
2020-07-23,Utah,49,36178,271,4049889,144282
2020-07-23,Vermont,50,1377,56,4049889,144282
2020-07-23,Virgin Islands,78,342,7,4049889,144282
2020-07-23,Virginia,51,81090,2053,4049889,144282
2020-07-23,Washington,53,52255,1548,4049889,144282
2020-07-23,West Virginia,54,5550,103,4049889,144282
2020-07-23,Wisconsin,55,49751,887,4049889,144282
2020-07-23,Wyoming,56,2347,25,4049889,144282
2020-07-24,Alabama,1,76005,1438,4123412,145428
2020-07-24,Alaska,2,2746,17,4123412,145428
2020-07-24,Arizona,4,156392,3156,4123412,145428
2020-07-24,Arkansas,5,37249,394,4123412,145428
2020-07-24,California,6,443096,8325,4123412,145428
2020-07-24,Colorado,8,43098,1791,4123412,145428
2020-07-24,Connecticut,9,48776,4413,4123412,145428
2020-07-24,Delaware,10,14202,578,4123412,145428
2020-07-24,District of Columbia,11,11649,581,4123412,145428
2020-07-24,Florida,12,402304,5652,4123412,145428
2020-07-24,Georgia,13,147732,3368,4123412,145428
2020-07-24,Guam,66,1306,6,4123412,145428
2020-07-24,Hawaii,15,1526,25,4123412,145428
2020-07-24,Idaho,16,17411,148,4123412,145428
2020-07-24,Illinois,17,170376,7580,4123412,145428
2020-07-24,Indiana,18,62081,2884,4123412,145428
2020-07-24,Iowa,19,41434,826,4123412,145428
2020-07-24,Kansas,20,25403,330,4123412,145428
2020-07-24,Kentucky,21,26628,715,4123412,145428
2020-07-24,Louisiana,22,103846,3715,4123412,145428
2020-07-24,Maine,23,3757,118,4123412,145428
2020-07-24,Maryland,24,82326,3422,4123412,145428
2020-07-24,Massachusetts,25,114985,8498,4123412,145428
2020-07-24,Michigan,26,85238,6402,4123412,145428
2020-07-24,Minnesota,27,49528,1606,4123412,145428
2020-07-24,Mississippi,28,49663,1463,4123412,145428
2020-07-24,Missouri,29,41224,1221,4123412,145428
2020-07-24,Montana,30,3113,46,4123412,145428
2020-07-24,Nebraska,31,24174,322,4123412,145428
2020-07-24,Nevada,32,41013,722,4123412,145428
2020-07-24,New Hampshire,33,6375,407,4123412,145428
2020-07-24,New Jersey,34,180265,15765,4123412,145428
2020-07-24,New Mexico,35,18475,601,4123412,145428
2020-07-24,New York,36,415163,32278,4123412,145428
2020-07-24,North Carolina,37,109206,1769,4123412,145428
2020-07-24,North Dakota,38,5618,103,4123412,145428
2020-07-24,Northern Mariana Islands,69,38,2,4123412,145428
2020-07-24,Ohio,39,81746,3297,4123412,145428
2020-07-24,Oklahoma,40,29116,484,4123412,145428
2020-07-24,Oregon,41,16172,285,4123412,145428
2020-07-24,Pennsylvania,42,110342,7162,4123412,145428
2020-07-24,Puerto Rico,72,13967,191,4123412,145428
2020-07-24,Rhode Island,44,18224,1002,4123412,145428
2020-07-24,South Carolina,45,78607,1385,4123412,145428
2020-07-24,South Dakota,46,8200,122,4123412,145428
2020-07-24,Tennessee,47,86667,926,4123412,145428
2020-07-24,Texas,48,383662,4876,4123412,145428
2020-07-24,Utah,49,37063,277,4123412,145428
2020-07-24,Vermont,50,1385,56,4123412,145428
2020-07-24,Virgin Islands,78,352,7,4123412,145428
2020-07-24,Virginia,51,82215,2066,4123412,145428
2020-07-24,Washington,53,53278,1590,4123412,145428
2020-07-24,West Virginia,54,5695,103,4123412,145428
2020-07-24,Wisconsin,55,50895,887,4123412,145428
2020-07-24,Wyoming,56,2405,25,4123412,145428
2020-07-25,Alabama,1,78130,1456,4190188,146311
2020-07-25,Alaska,2,2866,18,4190188,146311
2020-07-25,Arizona,4,160055,3288,4190188,146311
2020-07-25,Arkansas,5,37981,399,4190188,146311
2020-07-25,California,6,453327,8428,4190188,146311
2020-07-25,Colorado,8,43847,1795,4190188,146311
2020-07-25,Connecticut,9,48776,4413,4190188,146311
2020-07-25,Delaware,10,14175,579,4190188,146311
2020-07-25,District of Columbia,11,11717,581,4190188,146311
2020-07-25,Florida,12,414503,5776,4190188,146311
2020-07-25,Georgia,13,151262,3421,4190188,146311
2020-07-25,Guam,66,1306,6,4190188,146311
2020-07-25,Hawaii,15,1597,25,4190188,146311
2020-07-25,Idaho,16,17920,150,4190188,146311
2020-07-25,Illinois,17,171669,7593,4190188,146311
2020-07-25,Indiana,18,63030,2895,4190188,146311
2020-07-25,Iowa,19,41886,826,4190188,146311
2020-07-25,Kansas,20,25464,333,4190188,146311
2020-07-25,Kentucky,21,27395,717,4190188,146311
2020-07-25,Louisiana,22,103846,3715,4190188,146311
2020-07-25,Maine,23,3790,119,4190188,146311
2020-07-25,Maryland,24,83617,3433,4190188,146311
2020-07-25,Massachusetts,25,115268,8510,4190188,146311
2020-07-25,Michigan,26,85665,6402,4190188,146311
2020-07-25,Minnesota,27,50331,1611,4190188,146311
2020-07-25,Mississippi,28,51097,1480,4190188,146311
2020-07-25,Missouri,29,42310,1224,4190188,146311
2020-07-25,Montana,30,3260,46,4190188,146311
2020-07-25,Nebraska,31,24412,322,4190188,146311
2020-07-25,Nevada,32,41993,733,4190188,146311
2020-07-25,New Hampshire,33,6415,409,4190188,146311
2020-07-25,New Jersey,34,180778,15776,4190188,146311
2020-07-25,New Mexico,35,18788,607,4190188,146311
2020-07-25,New York,36,415911,32295,4190188,146311
2020-07-25,North Carolina,37,111282,1801,4190188,146311
2020-07-25,North Dakota,38,5740,103,4190188,146311
2020-07-25,Northern Mariana Islands,69,40,2,4190188,146311
2020-07-25,Ohio,39,83184,3297,4190188,146311
2020-07-25,Oklahoma,40,30081,496,4190188,146311
2020-07-25,Oregon,41,16492,286,4190188,146311
2020-07-25,Pennsylvania,42,111121,7167,4190188,146311
2020-07-25,Puerto Rico,72,14540,201,4190188,146311
2020-07-25,Rhode Island,44,18224,1002,4190188,146311
2020-07-25,South Carolina,45,80008,1465,4190188,146311
2020-07-25,South Dakota,46,8305,122,4190188,146311
2020-07-25,Tennessee,47,88459,953,4190188,146311
2020-07-25,Texas,48,391609,5002,4190188,146311
2020-07-25,Utah,49,37623,278,4190188,146311
2020-07-25,Vermont,50,1396,56,4190188,146311
2020-07-25,Virgin Islands,78,352,7,4190188,146311
2020-07-25,Virginia,51,83460,2073,4190188,146311
2020-07-25,Washington,53,53883,1591,4190188,146311
2020-07-25,West Virginia,54,5821,103,4190188,146311
2020-07-25,Wisconsin,55,51735,900,4190188,146311
2020-07-25,Wyoming,56,2446,25,4190188,146311
2020-07-26,Alabama,1,79294,1473,4244405,146751
2020-07-26,Alaska,2,3100,18,4244405,146751
2020-07-26,Arizona,4,162041,3313,4244405,146751
2020-07-26,Arkansas,5,38623,401,4244405,146751
2020-07-26,California,6,459338,8451,4244405,146751
2020-07-26,Colorado,8,44364,1795,4244405,146751
2020-07-26,Connecticut,9,48776,4413,4244405,146751
2020-07-26,Delaware,10,14290,579,4244405,146751
2020-07-26,District of Columbia,11,11780,581,4244405,146751
2020-07-26,Florida,12,423847,5853,4244405,146751
2020-07-26,Georgia,13,153476,3424,4244405,146751
2020-07-26,Guam,66,1306,6,4244405,146751
2020-07-26,Hawaii,15,1660,25,4244405,146751
2020-07-26,Idaho,16,18262,150,4244405,146751
2020-07-26,Illinois,17,173079,7595,4244405,146751
2020-07-26,Indiana,18,63881,2903,4244405,146751
2020-07-26,Iowa,19,42357,829,4244405,146751
2020-07-26,Kansas,20,25649,335,4244405,146751
2020-07-26,Kentucky,21,27682,718,4244405,146751
2020-07-26,Louisiana,22,107686,3763,4244405,146751
2020-07-26,Maine,23,3814,119,4244405,146751
2020-07-26,Maryland,24,84306,3440,4244405,146751
2020-07-26,Massachusetts,25,115637,8529,4244405,146751
2020-07-26,Michigan,26,86750,6402,4244405,146751
2020-07-26,Minnesota,27,51193,1614,4244405,146751
2020-07-26,Mississippi,28,52304,1495,4244405,146751
2020-07-26,Missouri,29,43477,1231,4244405,146751
2020-07-26,Montana,30,3342,46,4244405,146751
2020-07-26,Nebraska,31,24618,322,4244405,146751
2020-07-26,Nevada,32,42919,734,4244405,146751
2020-07-26,New Hampshire,33,6436,409,4244405,146751
2020-07-26,New Jersey,34,181283,15787,4244405,146751
2020-07-26,New Mexico,35,19053,614,4244405,146751
2020-07-26,New York,36,416443,32305,4244405,146751
2020-07-26,North Carolina,37,112802,1807,4244405,146751
2020-07-26,North Dakota,38,5880,103,4244405,146751
2020-07-26,Northern Mariana Islands,69,40,2,4244405,146751
2020-07-26,Ohio,39,84073,3307,4244405,146751
2020-07-26,Oklahoma,40,31285,496,4244405,146751
2020-07-26,Oregon,41,16764,291,4244405,146751
2020-07-26,Pennsylvania,42,111773,7170,4244405,146751
2020-07-26,Puerto Rico,72,15143,201,4244405,146751
2020-07-26,Rhode Island,44,18224,1002,4244405,146751
2020-07-26,South Carolina,45,81199,1491,4244405,146751
2020-07-26,South Dakota,46,8395,123,4244405,146751
2020-07-26,Tennessee,47,91330,955,4244405,146751
2020-07-26,Texas,48,395738,5090,4244405,146751
2020-07-26,Utah,49,37973,278,4244405,146751
2020-07-26,Vermont,50,1400,56,4244405,146751
2020-07-26,Virgin Islands,78,361,7,4244405,146751
2020-07-26,Virginia,51,84418,2076,4244405,146751
2020-07-26,Washington,53,54421,1595,4244405,146751
2020-07-26,West Virginia,54,5960,103,4244405,146751
2020-07-26,Wisconsin,55,52685,901,4244405,146751
2020-07-26,Wyoming,56,2475,25,4244405,146751
2020-07-27,Alabama,1,81115,1491,4303586,148447
2020-07-27,Alaska,2,3204,19,4303586,148447
2020-07-27,Arizona,4,163918,3320,4303586,148447
2020-07-27,Arkansas,5,39447,408,4303586,148447
2020-07-27,California,6,467103,8544,4303586,148447
2020-07-27,Colorado,8,44723,1800,4303586,148447
2020-07-27,Connecticut,9,48983,4418,4303586,148447
2020-07-27,Delaware,10,14406,579,4303586,148447
2020-07-27,District of Columbia,11,11858,582,4303586,148447
2020-07-27,Florida,12,432739,5930,4303586,148447
2020-07-27,Georgia,13,155907,3435,4303586,148447
2020-07-27,Guam,66,1315,6,4303586,148447
2020-07-27,Hawaii,15,1688,25,4303586,148447
2020-07-27,Idaho,16,18836,159,4303586,148447
2020-07-27,Illinois,17,174442,7619,4303586,148447
2020-07-27,Indiana,18,64417,2906,4303586,148447
2020-07-27,Iowa,19,42696,836,4303586,148447
2020-07-27,Kansas,20,26439,338,4303586,148447
2020-07-27,Kentucky,21,28250,726,4303586,148447
2020-07-27,Louisiana,22,110029,3786,4303586,148447
2020-07-27,Maine,23,3832,119,4303586,148447
2020-07-27,Maryland,24,85436,3447,4303586,148447
2020-07-27,Massachusetts,25,115926,8536,4303586,148447
2020-07-27,Michigan,26,87329,6407,4303586,148447
2020-07-27,Minnesota,27,51843,1616,4303586,148447
2020-07-27,Mississippi,28,52957,1501,4303586,148447
2020-07-27,Missouri,29,44813,1245,4303586,148447
2020-07-27,Montana,30,3406,47,4303586,148447
2020-07-27,Nebraska,31,24899,322,4303586,148447
2020-07-27,Nevada,32,43880,739,4303586,148447
2020-07-27,New Hampshire,33,6441,409,4303586,148447
2020-07-27,New Jersey,34,181732,15804,4303586,148447
2020-07-27,New Mexico,35,19502,619,4303586,148447
2020-07-27,New York,36,417056,32322,4303586,148447
2020-07-27,North Carolina,37,114612,1815,4303586,148447
2020-07-27,North Dakota,38,5990,103,4303586,148447
2020-07-27,Northern Mariana Islands,69,40,2,4303586,148447
2020-07-27,Ohio,39,85177,3344,4303586,148447
2020-07-27,Oklahoma,40,32529,495,4303586,148447
2020-07-27,Oregon,41,17122,289,4303586,148447
2020-07-27,Pennsylvania,42,112995,7174,4303586,148447
2020-07-27,Puerto Rico,72,15431,201,4303586,148447
2020-07-27,Rhode Island,44,18515,1004,4303586,148447
2020-07-27,South Carolina,45,82417,1506,4303586,148447
2020-07-27,South Dakota,46,8444,123,4303586,148447
2020-07-27,Tennessee,47,93869,965,4303586,148447
2020-07-27,Texas,48,402295,6292,4303586,148447
2020-07-27,Utah,49,38439,285,4303586,148447
2020-07-27,Vermont,50,1402,56,4303586,148447
2020-07-27,Virgin Islands,78,375,7,4303586,148447
2020-07-27,Virginia,51,85923,2080,4303586,148447
2020-07-27,Washington,53,55547,1610,4303586,148447
2020-07-27,West Virginia,54,6054,106,4303586,148447
2020-07-27,Wisconsin,55,53323,905,4303586,148447
2020-07-27,Wyoming,56,2520,25,4303586,148447
2020-07-28,Alabama,1,82366,1491,4366696,149774
2020-07-28,Alaska,2,3348,20,4366696,149774
2020-07-28,Arizona,4,165994,3424,4366696,149774
2020-07-28,Arkansas,5,40181,428,4366696,149774
2020-07-28,California,6,474951,8716,4366696,149774
2020-07-28,Colorado,8,45420,1809,4366696,149774
2020-07-28,Connecticut,9,49077,4423,4366696,149774
2020-07-28,Delaware,10,14476,580,4366696,149774
2020-07-28,District of Columbia,11,11945,583,4366696,149774
2020-07-28,Florida,12,441969,6116,4366696,149774
2020-07-28,Georgia,13,160038,3488,4366696,149774
2020-07-28,Guam,66,1318,6,4366696,149774
2020-07-28,Hawaii,15,1734,25,4366696,149774
2020-07-28,Idaho,16,19318,168,4366696,149774
2020-07-28,Illinois,17,175588,7645,4366696,149774
2020-07-28,Indiana,18,65258,2924,4366696,149774
2020-07-28,Iowa,19,42928,839,4366696,149774
2020-07-28,Kansas,20,26494,344,4366696,149774
2020-07-28,Kentucky,21,28876,735,4366696,149774
2020-07-28,Louisiana,22,111150,3812,4366696,149774
2020-07-28,Maine,23,3838,121,4366696,149774
2020-07-28,Maryland,24,86091,3458,4366696,149774
2020-07-28,Massachusetts,25,116182,8551,4366696,149774
2020-07-28,Michigan,26,88025,6426,4366696,149774
2020-07-28,Minnesota,27,52321,1620,4366696,149774
2020-07-28,Mississippi,28,54299,1543,4366696,149774
2020-07-28,Missouri,29,46225,1263,4366696,149774
2020-07-28,Montana,30,3491,52,4366696,149774
2020-07-28,Nebraska,31,25140,326,4366696,149774
2020-07-28,Nevada,32,44991,760,4366696,149774
2020-07-28,New Hampshire,33,6500,409,4366696,149774
2020-07-28,New Jersey,34,182215,15825,4366696,149774
2020-07-28,New Mexico,35,19791,626,4366696,149774
2020-07-28,New York,36,417591,32333,4366696,149774
2020-07-28,North Carolina,37,116300,1847,4366696,149774
2020-07-28,North Dakota,38,6145,104,4366696,149774
2020-07-28,Northern Mariana Islands,69,40,2,4366696,149774
2020-07-28,Ohio,39,86497,3382,4366696,149774
2020-07-28,Oklahoma,40,33757,509,4366696,149774
2020-07-28,Oregon,41,17419,305,4366696,149774
2020-07-28,Pennsylvania,42,114129,7197,4366696,149774
2020-07-28,Puerto Rico,72,15840,209,4366696,149774
2020-07-28,Rhode Island,44,18725,1005,4366696,149774
2020-07-28,South Carolina,45,84109,1565,4366696,149774
2020-07-28,South Dakota,46,8492,123,4366696,149774
2020-07-28,Tennessee,47,96318,988,4366696,149774
2020-07-28,Texas,48,412849,6518,4366696,149774
2020-07-28,Utah,49,38877,290,4366696,149774
2020-07-28,Vermont,50,1405,56,4366696,149774
2020-07-28,Virgin Islands,78,375,7,4366696,149774
2020-07-28,Virginia,51,86839,2093,4366696,149774
2020-07-28,Washington,53,56575,1632,4366696,149774
2020-07-28,West Virginia,54,6173,111,4366696,149774
2020-07-28,Wisconsin,55,54114,916,4366696,149774
2020-07-28,Wyoming,56,2589,26,4366696,149774
2020-07-29,Alabama,1,83782,1538,4433311,151169
2020-07-29,Alaska,2,3440,20,4433311,151169
2020-07-29,Arizona,4,168361,3470,4433311,151169
2020-07-29,Arkansas,5,40968,434,4433311,151169
2020-07-29,California,6,486039,8884,4433311,151169
2020-07-29,Colorado,8,45885,1826,4433311,151169
2020-07-29,Connecticut,9,49540,4425,4433311,151169
2020-07-29,Delaware,10,14602,581,4433311,151169
2020-07-29,District of Columbia,11,11999,584,4433311,151169
2020-07-29,Florida,12,451415,6332,4433311,151169
2020-07-29,Georgia,13,163547,3566,4433311,151169
2020-07-29,Guam,66,1320,6,4433311,151169
2020-07-29,Hawaii,15,1842,25,4433311,151169
2020-07-29,Idaho,16,19810,176,4433311,151169
2020-07-29,Illinois,17,176967,7661,4433311,151169
2020-07-29,Indiana,18,65918,2932,4433311,151169
2020-07-29,Iowa,19,43623,854,4433311,151169
2020-07-29,Kansas,20,27177,349,4433311,151169
2020-07-29,Kentucky,21,29479,746,4433311,151169
2020-07-29,Louisiana,22,112887,3883,4433311,151169
2020-07-29,Maine,23,3866,121,4433311,151169
2020-07-29,Maryland,24,86846,3478,4433311,151169
2020-07-29,Massachusetts,25,116684,8580,4433311,151169
2020-07-29,Michigan,26,89026,6426,4433311,151169
2020-07-29,Minnesota,27,52987,1629,4433311,151169
2020-07-29,Mississippi,28,55804,1563,4433311,151169
2020-07-29,Missouri,29,47683,1269,4433311,151169
2020-07-29,Montana,30,3695,54,4433311,151169
2020-07-29,Nebraska,31,25448,331,4433311,151169
2020-07-29,Nevada,32,45937,782,4433311,151169
2020-07-29,New Hampshire,33,6513,411,4433311,151169
2020-07-29,New Jersey,34,182475,15798,4433311,151169
2020-07-29,New Mexico,35,20136,632,4433311,151169
2020-07-29,New York,36,418302,32342,4433311,151169
2020-07-29,North Carolina,37,118027,1889,4433311,151169
2020-07-29,North Dakota,38,6231,106,4433311,151169
2020-07-29,Northern Mariana Islands,69,40,2,4433311,151169
2020-07-29,Ohio,39,87893,3422,4433311,151169
2020-07-29,Oklahoma,40,34605,523,4433311,151169
2020-07-29,Oregon,41,17805,313,4433311,151169
2020-07-29,Pennsylvania,42,114984,7219,4433311,151169
2020-07-29,Puerto Rico,72,16061,211,4433311,151169
2020-07-29,Rhode Island,44,18800,1007,4433311,151169
2020-07-29,South Carolina,45,85846,1615,4433311,151169
2020-07-29,South Dakota,46,8641,129,4433311,151169
2020-07-29,Tennessee,47,98145,1008,4433311,151169
2020-07-29,Texas,48,421891,6834,4433311,151169
2020-07-29,Utah,49,39339,297,4433311,151169
2020-07-29,Vermont,50,1406,56,4433311,151169
2020-07-29,Virgin Islands,78,385,8,4433311,151169
2020-07-29,Virginia,51,87837,2122,4433311,151169
2020-07-29,Washington,53,57299,1642,4433311,151169
2020-07-29,West Virginia,54,6326,112,4433311,151169
2020-07-29,Wisconsin,55,55119,920,4433311,151169
2020-07-29,Wyoming,56,2628,26,4433311,151169
2020-07-30,Alabama,1,85762,1565,4502422,152430
2020-07-30,Alaska,2,3557,21,4502422,152430
2020-07-30,Arizona,4,170905,3628,4502422,152430
2020-07-30,Arkansas,5,41759,442,4502422,152430
2020-07-30,California,6,494269,9009,4502422,152430
2020-07-30,Colorado,8,46338,1826,4502422,152430
2020-07-30,Connecticut,9,49670,4431,4502422,152430
2020-07-30,Delaware,10,14689,581,4502422,152430
2020-07-30,District of Columbia,11,12057,584,4502422,152430
2020-07-30,Florida,12,461371,6585,4502422,152430
2020-07-30,Georgia,13,167545,3596,4502422,152430
2020-07-30,Guam,66,1323,6,4502422,152430
2020-07-30,Hawaii,15,1966,25,4502422,152430
2020-07-30,Idaho,16,20378,180,4502422,152430
2020-07-30,Illinois,17,178832,7677,4502422,152430
2020-07-30,Indiana,18,66883,2946,4502422,152430
2020-07-30,Iowa,19,44285,865,4502422,152430
2020-07-30,Kansas,20,27244,357,4502422,152430
2020-07-30,Kentucky,21,30132,748,4502422,152430
2020-07-30,Louisiana,22,114595,3925,4502422,152430
2020-07-30,Maine,23,3888,122,4502422,152430
2020-07-30,Maryland,24,87740,3488,4502422,152430
2020-07-30,Massachusetts,25,117098,8595,4502422,152430
2020-07-30,Michigan,26,89926,6446,4502422,152430
2020-07-30,Minnesota,27,53732,1634,4502422,152430
2020-07-30,Mississippi,28,57579,1611,4502422,152430
2020-07-30,Missouri,29,49671,1288,4502422,152430
2020-07-30,Montana,30,3829,55,4502422,152430
2020-07-30,Nebraska,31,25766,333,4502422,152430
2020-07-30,Nevada,32,47034,805,4502422,152430
2020-07-30,New Hampshire,33,6544,415,4502422,152430
2020-07-30,New Jersey,34,182845,15809,4502422,152430
2020-07-30,New Mexico,35,20388,635,4502422,152430
2020-07-30,New York,36,419081,32362,4502422,152430
2020-07-30,North Carolina,37,120391,1929,4502422,152430
2020-07-30,North Dakota,38,6305,107,4502422,152430
2020-07-30,Northern Mariana Islands,69,42,2,4502422,152430
2020-07-30,Ohio,39,89626,3442,4502422,152430
2020-07-30,Oklahoma,40,35710,536,4502422,152430
2020-07-30,Oregon,41,18166,318,4502422,152430
2020-07-30,Pennsylvania,42,115853,7248,4502422,152430
2020-07-30,Puerto Rico,72,16572,214,4502422,152430
2020-07-30,Rhode Island,44,18950,1007,4502422,152430
2020-07-30,South Carolina,45,87572,1667,4502422,152430
2020-07-30,South Dakota,46,8685,129,4502422,152430
2020-07-30,Tennessee,47,100166,1022,4502422,152430
2020-07-30,Texas,48,432134,6987,4502422,152430
2020-07-30,Utah,49,39714,303,4502422,152430
2020-07-30,Vermont,50,1407,57,4502422,152430
2020-07-30,Virgin Islands,78,385,8,4502422,152430
2020-07-30,Virginia,51,88745,2138,4502422,152430
2020-07-30,Washington,53,58099,1652,4502422,152430
2020-07-30,West Virginia,54,6422,115,4502422,152430
2020-07-30,Wisconsin,55,56111,928,4502422,152430
2020-07-30,Wyoming,56,2686,26,4502422,152430
2020-07-31,Alabama,1,87723,1580,4571510,153859
2020-07-31,Alaska,2,3675,21,4571510,153859
2020-07-31,Arizona,4,174108,3695,4571510,153859
2020-07-31,Arkansas,5,42511,453,4571510,153859
2020-07-31,California,6,502273,9222,4571510,153859
2020-07-31,Colorado,8,46948,1841,4571510,153859
2020-07-31,Connecticut,9,49810,4432,4571510,153859
2020-07-31,Delaware,10,14788,585,4571510,153859
2020-07-31,District of Columbia,11,12126,585,4571510,153859
